Mass_Size,Copy_Count,Comp_Count,Time
4800,54224,169872,2886
4800,54232,169896,2834
4800,54125,169575,2826
4800,54180,169740,2731
4800,54146,169638,4539
4900,55341,173373,5144
4900,55460,173730,5184
4900,55464,173742,5099
4900,55466,173748,4903
4900,55315,173295,5523
4900,55512,173886,5680
4900,55383,173499,5672
4900,55430,173640,5452
4900,55371,173463,5875
4900,55422,173616,5589
4900,55430,173640,6124
4900,55429,173637,5932
4900,55490,173820,5546
4900,55435,173655,6504
4900,55504,173862,3047
4900,55448,173694,2950
4900,55449,173697,3034
4900,55546,173988,3489
4900,55512,173886,4173
4900,55499,173847,5068
5000,56797,177891,4142
5000,56720,177660,4704
5000,56861,178083,6015
5000,56703,177609,6047
5000,56690,177570,5956
5000,56646,177438,6067
5000,56792,177876,6214
5000,56568,177204,6230
5000,56666,177498,6189
5000,56743,177729,6675
5000,56740,177720,6955
5000,56695,177585,6753
5000,56692,177576,4531
5000,56669,177507,3214
5000,56780,177840,3188
5000,56748,177744,5305
5000,56728,177684,6332
5000,56677,177531,8769
5000,56669,177507,7177
5000,56583,177249,4729
