Mass_Size,Copy_Count,Comp_Count,Time
3100,30283,30283,2465
3100,29236,29236,2233
3100,31734,31734,3478
3200,36433,36433,3780
3200,34433,34433,4075
3200,30534,30534,3802
3200,33922,33922,4448
3200,32948,32948,4461
3200,30841,30841,4367
3200,34099,34099,4524
3200,35628,35628,4532
3200,33876,33876,4529
3200,35642,35642,4549
3200,34619,34619,4560
3200,33516,33516,4458
3200,33174,33174,4404
3200,34984,34984,4443
3200,34389,34389,4607
3200,34366,34366,2405
3200,35268,35268,2345
3200,35432,35432,2377
3200,36742,36742,2395
3200,33266,33266,3723
3300,25730,25730,3311
3300,24515,24515,3536
3300,25940,25940,3436
3300,22517,22517,3749
3300,22215,22215,3762
3300,22033,22033,3802
3300,22474,22474,3867
3300,22653,22653,3873
3300,24585,24585,3906
3300,22398,22398,3732
3300,22772,22772,3873
3300,24880,24880,3978
3300,24690,24690,3948
3300,24237,24237,3914
3300,25709,25709,3900
3300,22048,22048,2116
3300,22727,22727,2092
3300,23027,23027,2079
3300,22275,22275,2107
3300,24312,24312,3162
3400,24798,24798,3213
3400,25213,25213,3224
3400,24722,24722,3569
3400,24340,24340,3866
3400,25184,25184,3862
3400,26017,26017,3913
3400,23868,23868,3435
3400,27538,27538,4037
3400,27610,27610,3996
3400,24221,24221,3799
3400,24478,24478,3926
3400,24345,24345,3910
3400,25992,25992,4041
3400,26880,26880,4084
3400,24814,24814,2250
3400,26061,26061,2326
3400,25891,25891,2256
3400,25277,25277,2207
3400,23999,23999,2863
3400,25177,25177,3248
3500,23923,23923,3017
3500,23898,23898,3387
3500,22155,22155,3632
3500,24268,24268,3591
3500,23247,23247,3701
3500,23812,23812,3805
3500,24713,24713,3774
3500,24765,24765,3914
3500,22321,22321,3757
3500,25914,25914,3489
3500,24042,24042,3686
3500,23843,23843,3847
3500,23274,23274,3860
3500,25815,25815,3985
3500,24394,24394,2331
3500,25894,25894,2306
3500,24738,24738,2263
3500,25548,25548,2434
3500,25920,25920,3166
3500,23857,23857,3235
3600,35820,35820,3750
3600,33628,33628,3851
3600,35913,35913,4454
3600,33597,33597,4590
3600,34652,34652,4553
3600,35738,35738,4663
3600,32215,32215,4148
3600,37697,37697,4825
3600,38121,38121,4797
3600,34357,34357,4459
3600,34604,34604,4676
3600,34638,34638,4676
3600,35576,35576,4743
3600,37650,37650,4873
3600,35924,35924,2673
3600,33240,33240,2504
3600,35061,35061,2658
3600,34448,34448,3554
3600,41015,41015,2835
3600,36313,36313,4025
3700,26302,26302,3302
3700,26495,26495,3517
3700,27300,27300,3878
3700,25642,25642,4052
3700,26130,26130,4082
3700,27718,27718,4117
3700,28156,28156,4147
3700,27125,27125,3734
3700,26260,26260,4108
3700,26649,26649,4183
3700,28873,28873,4290
3700,30850,30850,4256
3700,29158,29158,4376
3700,24808,24808,4601
3700,26872,26872,2790
3700,24450,24450,2411
3700,26064,26064,2978
3700,27019,27019,2522
3700,25939,25939,2559
3700,26896,26896,2626
3800,30236,30236,3687
3800,25990,25990,4004
3800,26473,26473,4062
3800,26630,26630,3852
3800,26195,26195,4029
3800,25514,25514,3955
3800,29426,29426,4042
3800,25628,25628,3819
3800,31351,31351,4325
3800,26683,26683,3786
3800,28120,28120,4249
3800,26670,26670,4207
3800,26171,26171,4107
3800,27410,27410,4206
3800,28267,28267,3771
3800,25633,25633,2356
3800,24928,24928,5853
3800,26009,26009,2430
3800,27455,27455,2490
3800,26231,26231,2321
3900,27765,27765,3991
3900,27163,27163,3840
3900,25886,25886,4225
3900,26592,26592,4251
3900,27006,27006,4270
3900,27321,27321,4287
3900,27104,27104,4269
3900,27693,27693,4304
3900,28844,28844,4349
3900,28193,28193,4375
3900,29068,29068,4371
3900,31008,31008,4416
3900,30183,30183,4409
3900,29324,29324,4337
3900,32111,32111,4439
3900,29967,29967,4441
3900,27323,27323,2296
3900,28903,28903,2455
3900,27854,27854,2354
3900,26084,26084,2278
4000,33504,33504,4599
4000,34626,34626,4448
4000,31079,31079,4536
4000,34044,34044,4336
4000,32287,32287,4704
4000,31879,31879,4710
4000,31379,31379,4745
4000,31820,31820,4772
4000,31218,31218,4740
4000,32621,32621,4798
4000,33131,33131,4815
4000,33802,33802,4851
4000,31619,31619,4694
4000,31979,31979,4782
4000,32288,32288,4753
4000,32895,32895,4701
4000,33685,33685,2592
4000,31133,31133,2453
4000,33331,33331,2477
4000,31081,31081,2429
4100,58892,58892,6490
4100,65136,65136,6551
4100,74799,74799,7000
4100,74312,74312,7005
4100,74652,74652,7378
4100,66337,66337,7135
4100,67701,67701,7209
4100,69975,69975,7257
4100,69314,69314,7273
4100,71592,71592,7265
4100,71419,71419,7563
4100,73913,73913,7586
4100,77852,77852,7641
4100,74098,74098,7580
4100,77745,77745,7564
4100,83396,83396,7803
4100,59988,59988,3703
4100,68576,68576,3747
4100,67959,67959,3899
4100,76104,76104,4015
4200,33863,33863,4646
4200,33915,33915,4904
4200,33615,33615,4544
4200,31830,31830,4832
4200,29521,29521,4867
4200,32178,32178,5011
4200,33062,33062,5021
4200,31988,31988,5023
4200,33024,33024,5052
4200,29611,29611,4876
4200,31651,31651,4980
4200,33090,33090,5104
4200,35887,35887,5168
4200,32263,32263,5055
4200,36698,36698,5245
4200,37360,37360,5360
4200,34212,34212,2748
4200,33802,33802,2648
4200,32319,32319,2611
4200,33607,33607,2769
4300,28388,28388,4688
4300,33436,33436,4847
4300,30479,30479,4859
4300,29762,29762,4736
4300,35355,35355,4759
4300,31851,31851,4912
4300,31072,31072,4872
4300,31987,31987,4514
4300,31536,31536,4923
4300,31606,31606,4791
4300,29114,29114,4848
4300,29357,29357,4712
4300,30296,30296,4785
4300,30383,30383,4900
4300,32200,32200,4745
4300,31622,31622,4970
4300,29900,29900,2669
4300,30622,30622,2844
4300,33031,33031,2805
4300,37081,37081,2905
4400,33168,33168,4596
4400,32985,32985,4996
4400,34266,34266,5012
4400,32903,32903,4930
4400,34921,34921,5060
4400,34140,34140,5025
4400,33712,33712,4683
4400,34714,34714,5041
4400,32931,32931,4855
4400,33072,33072,5076
4400,37610,37610,5300
4400,33378,33378,5081
4400,36927,36927,5029
4400,34620,34620,5192
4400,40691,40691,5185
4400,36502,36502,5523
4400,32209,32209,2791
4400,33830,33830,2900
4400,32996,32996,2693
4400,38738,38738,3206
4500,32643,32643,4811
4500,33086,33086,4908
4500,33339,33339,4895
4500,35823,35823,4805
4500,32706,32706,5037
4500,37553,37553,5050
4500,34709,34709,5108
4500,35413,35413,5068
4500,40306,40306,4851
4500,35435,35435,5072
4500,35785,35785,5084
4500,34583,34583,5004
4500,37692,37692,5319
4500,33824,33824,4995
4500,33908,33908,5093
4500,34541,34541,5192
4500,33523,33523,2936
4500,36156,36156,3014
4500,34858,34858,2964
4500,42408,42408,3189
4600,32483,32483,4632
4600,30024,30024,4438
4600,37251,37251,5187
4600,32726,32726,4964
4600,30300,30300,4998
4600,30730,30730,5001
4600,30138,30138,5021
4600,31397,31397,5064
4600,32822,32822,5075
4600,31398,31398,4994
4600,32438,32438,5127
4600,32756,32756,5152
4600,32361,32361,5119
4600,35164,35164,5278
4600,33794,33794,5101
4600,34154,34154,5224
4600,31074,31074,2687
4600,33275,33275,2736
4600,32525,32525,2729
4600,31701,31701,2795
4700,34148,34148,4763
4700,36751,36751,4735
4700,35923,35923,5221
4700,34369,34369,5085
4700,34485,34485,5199
4700,33993,33993,5173
4700,33634,33634,5017
4700,35147,35147,5209
4700,33444,33444,5079
4700,34667,34667,5191
4700,36625,36625,5276
4700,37851,37851,5283
4700,35964,35964,5229
4700,36610,36610,5313
4700,38888,38888,5405
4700,40224,40224,5423
4700,36613,36613,2951
4700,33846,33846,2737
4700,36355,36355,2890
4700,37782,37782,2855
4800,43407,43407,5289
4800,41857,41857,5474
4800,43124,43124,5184
4800,41795,41795,5546
4800,43756,43756,5673
4800,45846,45846,5667
4800,44199,44199,5676
4800,43058,43058,5542
4800,46201,46201,5780
4800,44910,44910,5777
4800,44551,44551,5510
4800,42010,42010,5511
4800,43534,43534,5684
4800,44468,44468,5775
4800,45533,45533,5798
4800,47470,47470,5906
4800,40139,40139,2972
4800,45081,45081,3184
4800,43231,43231,3118
4800,44745,44745,3236
4900,35940,35940,5226
4900,37386,37386,5314
4900,36416,36416,4924
4900,37691,37691,5413
4900,38425,38425,5341
